OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0089202,02-09-2023,CUST012731,Mohit Patel,P00041,Webcam Full HD,Books,HomeEase,5,493.01,0.1,266.23,1.01,2485.79,Debit Card,Returned,Washington,DC,United States,SELL01600
ORD0089204,17-01-2020,CUST008526,Aarav Verma,P00023,Cookware Set,Sports & Outdoors,UrbanStyle,4,47.7,0,22.9,5.52,219.22,UPI,Returned,San Antonio,TX,Australia,SELL01303
ORD0089219,19-03-2023,CUST040359,Anjali Gupta,P00003,Smartphone Case,Books,BrightLux,2,480.6,0.05,73.05,7.97,994.16,Credit Card,Returned,Phoenix,AZ,United States,SELL00680
ORD0089232,14-05-2020,CUST049099,Anjali Kumar,P00044,Power Bank 20000mAh,Home & Kitchen,UrbanStyle,2,107.99,0,38.88,4.14,259,Debit Card,Returned,Dallas,TX,United States,SELL01913
ORD0089256,14-10-2023,CUST017388,Karan Verma,P00016,Air Fryer,Home & Kitchen,NexPro,3,309.5,0.05,105.85,3.83,991.76,Debit Card,Returned,Los Angeles,CA,United States,SELL00422
ORD0089266,19-06-2023,CUST028990,Neha Mehta,P00047,Memory Card 128GB,Clothing,Zenith,5,576.93,0.05,0,14.21,2754.63,Debit Card,Returned,Jacksonville,FL,United States,SELL01375
ORD0089324,03-03-2022,CUST025097,Pooja Reddy,P00032,Board Game,Toys & Games,Zenith,5,289,0,115.6,7,1567.6,Debit Card,Returned,Charlotte,NC,United States,SELL00450
ORD0089349,10-05-2020,CUST049707,Aditya Kumar,P00037,Router,Books,Apex,1,8.88,0.15,0.38,7.04,14.97,Amazon Pay,Returned,Philadelphia,PA,United States,SELL00316
ORD0089352,25-11-2024,CUST033079,Vihaan Verma,P00043,HDMI Cable 2m,Home & Kitchen,BrightLux,1,186.75,0,14.94,8.5,210.19,Credit Card,Returned,Indianapolis,IN,United States,SELL00540
ORD0089390,07-05-2023,CUST029275,Rohit Patel,P00033,Puzzle 1000pc,Sports & Outdoors,BrightLux,2,434.16,0.3,109.41,2.41,719.64,Debit Card,Returned,Jacksonville,FL,United States,SELL00749
ORD0089391,23-03-2020,CUST020779,Pooja Mehta,P00004,USB-C Charger,Sports & Outdoors,ReadMore,5,306.45,0,76.61,0.16,1609.02,UPI,Returned,Austin,TX,United States,SELL01958
ORD0089407,28-05-2021,CUST035021,Vikas Verma,P00046,Car Charger,Sports & Outdoors,Zenith,3,54.42,0.15,11.1,7.32,157.19,Debit Card,Returned,Denver,CO,United States,SELL01336
ORD0089434,27-04-2020,CUST017648,Neha Reddy,P00001,Wireless Earbuds,Clothing,FitLife,5,248.31,0.05,58.97,12.89,1251.33,Cash on Delivery,Returned,Denver,CO,United States,SELL00875
ORD0089438,02-05-2022,CUST024275,Vikas Mehta,P00019,LED Desk Lamp,Toys & Games,Zenith,2,126.73,0.1,0,3.5,231.61,Credit Card,Returned,Dallas,TX,United States,SELL01418
ORD0089507,23-02-2020,CUST041871,Mohit Kapoor,P00050,Novel Bestseller,Sports & Outdoors,KiddoFun,2,166.29,0.1,23.95,4.84,328.11,Amazon Pay,Returned,Charlotte,NC,United States,SELL01562
ORD0089511,17-12-2024,CUST020075,Aditya Sharma,P00047,Memory Card 128GB,Home & Kitchen,HomeEase,1,534.76,0.05,0,1.98,510,Cash on Delivery,Returned,Austin,TX,United States,SELL01108
ORD0089537,09-04-2024,CUST008230,Aditya Kumar,P00023,Cookware Set,Electronics,Apex,3,131.07,0,19.66,3.36,416.23,Credit Card,Returned,Los Angeles,CA,United States,SELL00841
ORD0089571,15-10-2021,CUST043491,Neha Mehta,P00041,Webcam Full HD,Clothing,Apex,1,281.98,0.1,30.45,2,286.23,Debit Card,Returned,San Francisco,CA,United States,SELL00309
ORD0089616,03-06-2024,CUST032859,Rohit Joshi,P00049,Children's Book,Clothing,Apex,5,152.02,0.05,57.77,5.04,784.9,Debit Card,Returned,Dallas,TX,United States,SELL00783
ORD0089619,29-04-2023,CUST001611,Ritika Patel,P00020,Office Chair,Books,Zenith,2,250.82,0.2,32.1,3.59,437,Debit Card,Returned,San Antonio,TX,United Kingdom,SELL01878
ORD0089642,21-06-2022,CUST016260,Neha Kumar,P00024,Yoga Mat,Toys & Games,NexPro,5,30.95,0,18.57,13.18,186.5,Credit Card,Returned,Seattle,WA,United States,SELL01538
ORD0089643,05-12-2020,CUST008498,Ritika Joshi,P00035,Desk Plant,Sports & Outdoors,UrbanStyle,3,174.6,0.1,23.57,0.67,495.66,Credit Card,Returned,Houston,TX,India,SELL00756
ORD0089676,14-12-2022,CUST002588,Mohit Kapoor,P00001,Wireless Earbuds,Electronics,KiddoFun,2,106.65,0.2,30.72,9.83,211.19,Amazon Pay,Returned,Washington,DC,United States,SELL01057
ORD0089680,22-12-2024,CUST049346,Sahil Reddy,P00050,Novel Bestseller,Toys & Games,ReadMore,4,232.16,0.3,52,11.08,713.13,Amazon Pay,Returned,San Diego,CA,United Kingdom,SELL01962
ORD0089689,28-02-2020,CUST044299,Aarav Kapoor,P00047,Memory Card 128GB,Electronics,Zenith,2,349.7,0.3,24.48,14.84,528.9,Net Banking,Returned,Houston,TX,United States,SELL00325
ORD0089691,24-08-2024,CUST017464,Neha Reddy,P00031,Kids Toy Car,Electronics,BrightLux,5,30.93,0,0,7.68,162.33,Credit Card,Returned,Austin,TX,India,SELL01835
ORD0089802,25-03-2020,CUST047334,Priya Kapoor,P00045,Phone Tripod,Home & Kitchen,HomeEase,2,235.93,0.2,67.95,10.74,456.18,Credit Card,Returned,Columbus,OH,United States,SELL01547
ORD0089820,24-05-2020,CUST048801,Sneha Verma,P00038,External HDD 2TB,Clothing,KiddoFun,1,589.14,0.05,67.16,7.07,633.91,Credit Card,Returned,Jacksonville,FL,United States,SELL00274
ORD0089862,01-07-2020,CUST027735,Kabir Mehta,P00004,USB-C Charger,Electronics,BrightLux,2,27.31,0.25,3.28,4.9,49.14,Debit Card,Returned,Charlotte,NC,United States,SELL00311
ORD0089866,29-10-2023,CUST030566,Vivaan Reddy,P00044,Power Bank 20000mAh,Books,KiddoFun,2,120.75,0,28.98,12.64,283.12,Credit Card,Returned,Philadelphia,PA,United States,SELL00561
ORD0089889,28-12-2021,CUST039923,Mohit Singh,P00009,Portable SSD 1TB,Toys & Games,NexPro,5,386.48,0.1,86.96,9.52,1835.64,Debit Card,Returned,Houston,TX,United States,SELL01931
ORD0089910,15-11-2020,CUST028548,Aditya Mehta,P00017,Electric Kettle,Home & Kitchen,HomeEase,2,373.24,0.1,80.62,11.3,763.75,Credit Card,Returned,Seattle,WA,United States,SELL01444
ORD0089922,01-06-2022,CUST021352,Sahil Mehta,P00017,Electric Kettle,Clothing,Zenith,2,435.21,0.1,39.17,3.36,825.91,UPI,Returned,Los Angeles,CA,United States,SELL00010
ORD0089929,20-08-2020,CUST011766,Sneha Patel,P00018,Vacuum Cleaner,Clothing,Zenith,4,302.44,0.1,195.98,14.94,1299.7,Net Banking,Returned,Denver,CO,India,SELL00228
ORD0089986,01-11-2023,CUST033421,Simran Mehta,P00041,Webcam Full HD,Home & Kitchen,FitLife,3,170.92,0.15,34.87,0.07,470.79,Credit Card,Returned,Fort Worth,TX,India,SELL00474
ORD0090013,13-04-2020,CUST043035,Priya Sharma,P00017,Electric Kettle,Toys & Games,NexPro,2,528.85,0.1,76.15,8.32,1036.4,Cash on Delivery,Returned,Columbus,OH,United States,SELL01937
ORD0090022,29-06-2024,CUST007499,Anjali Gupta,P00012,Noise Cancelling Headphones,Toys & Games,BrightLux,3,334.49,0,50.17,7.4,1061.04,UPI,Returned,San Diego,CA,United Kingdom,SELL01531
ORD0090050,24-10-2020,CUST020456,Sneha Gupta,P00012,Noise Cancelling Headphones,Clothing,ReadMore,1,134.35,0.05,6.38,3.6,137.61,UPI,Returned,San Jose,CA,United States,SELL00943
ORD0090054,20-12-2021,CUST048938,Mohit Verma,P00025,Running Shoes,Clothing,BrightLux,1,323.74,0.05,24.6,0.86,333.01,Amazon Pay,Returned,Chicago,IL,United States,SELL00671
ORD0090095,26-08-2023,CUST009879,Vikas Sharma,P00032,Board Game,Home & Kitchen,ReadMore,3,469.23,0.05,106.98,1.65,1445.94,Credit Card,Returned,San Antonio,TX,Canada,SELL00421
ORD0090136,02-09-2021,CUST047527,Pooja Kumar,P00044,Power Bank 20000mAh,Electronics,Apex,1,454.86,0,22.74,4.9,482.5,Debit Card,Returned,Houston,TX,United Kingdom,SELL00211
ORD0090139,07-08-2020,CUST017052,Simran Singh,P00030,Dress Shirt,Toys & Games,UrbanStyle,5,222.72,0,55.68,12.52,1181.8,Net Banking,Returned,San Diego,CA,United States,SELL01565
ORD0090173,27-09-2021,CUST045593,Vikas Reddy,P00044,Power Bank 20000mAh,Electronics,CoreTech,3,85.17,0.05,0,7.67,250.4,Debit Card,Returned,Indianapolis,IN,United States,SELL00160
ORD0090219,01-02-2024,CUST039310,Simran Joshi,P00015,Instant Pot,Sports & Outdoors,FitLife,4,73.27,0.05,33.41,6.56,318.4,Debit Card,Returned,Columbus,OH,United States,SELL01591
ORD0090220,18-03-2023,CUST049125,Aman Patel,P00023,Cookware Set,Sports & Outdoors,HomeEase,3,322.75,0.1,104.57,0.02,976.02,UPI,Returned,San Jose,CA,United States,SELL01785
ORD0090298,15-01-2023,CUST024919,Priya Kapoor,P00026,Sunglasses,Home & Kitchen,UrbanStyle,3,260.31,0.05,37.09,12.31,791.28,Amazon Pay,Returned,Chicago,IL,United States,SELL01491
ORD0090414,10-09-2024,CUST035255,Sahil Mehta,P00049,Children's Book,Books,FitLife,2,250.71,0.3,42.12,7.51,400.62,Credit Card,Returned,San Antonio,TX,India,SELL00178
ORD0090420,03-09-2021,CUST026988,Arjun Joshi,P00027,Winter Jacket,Toys & Games,Apex,1,460.99,0,23.05,10.85,494.89,Credit Card,Returned,Los Angeles,CA,United Kingdom,SELL00734
ORD0090425,08-12-2021,CUST034107,Aditya Gupta,P00031,Kids Toy Car,Home & Kitchen,KiddoFun,1,543.85,0.15,0,11.96,474.23,Debit Card,Returned,San Francisco,CA,United States,SELL01649
ORD0090486,23-11-2022,CUST032325,Aman Joshi,P00049,Children's Book,Clothing,NexPro,3,434.8,0.1,58.7,6.3,1238.96,Credit Card,Returned,Denver,CO,United States,SELL00845
ORD0090504,25-11-2020,CUST034504,Anjali Kapoor,P00038,External HDD 2TB,Electronics,ReadMore,2,143.74,0,23,13.15,323.63,Credit Card,Returned,San Jose,CA,Canada,SELL01272
ORD0090507,27-09-2023,CUST043750,Simran Joshi,P00006,Gaming Mouse,Home & Kitchen,ReadMore,4,216.51,0.25,77.94,10.26,737.73,Net Banking,Returned,Seattle,WA,United States,SELL00371
ORD0090524,23-05-2024,CUST014712,Vikas Mehta,P00022,Water Bottle,Electronics,FitLife,1,169.19,0.05,19.29,12.92,192.94,Debit Card,Returned,New York,NY,India,SELL00027
ORD0090558,28-04-2022,CUST046017,Anjali Sharma,P00035,Desk Plant,Electronics,BrightLux,5,301.66,0.25,135.75,1.23,1268.21,Cash on Delivery,Returned,New York,NY,United States,SELL00176
ORD0090568,05-07-2024,CUST040659,Sunita Kapoor,P00028,Jeans,Books,Zenith,4,541.69,0,108.34,7.3,2282.4,Credit Card,Returned,Washington,DC,United States,SELL01984
ORD0090580,21-07-2024,CUST037937,Ritika Kapoor,P00041,Webcam Full HD,Books,UrbanStyle,5,90.13,0,0,6.71,457.36,Net Banking,Returned,New York,NY,United States,SELL00807
ORD0090600,28-02-2022,CUST029735,Sunita Mehta,P00040,Microphone,Toys & Games,NexPro,3,237.93,0.25,96.36,6.44,638.14,Credit Card,Returned,Denver,CO,United States,SELL00137
ORD0090640,14-06-2023,CUST041429,Kabir Mehta,P00010,Smartwatch,Home & Kitchen,BrightLux,4,595.83,0.05,181.13,6.73,2452.01,Net Banking,Returned,Fort Worth,TX,India,SELL01014
ORD0090645,15-10-2020,CUST028904,Vivaan Sharma,P00016,Air Fryer,Sports & Outdoors,Zenith,3,35.41,0,12.75,14.45,133.43,UPI,Returned,Phoenix,AZ,United States,SELL01789
ORD0090748,10-12-2021,CUST047506,Simran Kapoor,P00041,Webcam Full HD,Clothing,NexPro,4,176.03,0,56.33,11.76,772.21,Debit Card,Returned,San Antonio,TX,United States,SELL00579
ORD0090755,25-03-2023,CUST025313,Priya Singh,P00030,Dress Shirt,Toys & Games,BrightLux,5,519.59,0,207.84,11.95,2817.74,Debit Card,Returned,Dallas,TX,United States,SELL00424
ORD0090760,20-11-2023,CUST011825,Simran Joshi,P00048,Wireless Charger,Clothing,BrightLux,3,440.18,0,66.03,7.47,1394.04,Credit Card,Returned,Chicago,IL,United States,SELL01448
ORD0090783,10-03-2021,CUST041960,Vivaan Singh,P00022,Water Bottle,Books,UrbanStyle,1,188.29,0,15.06,1.75,205.1,Debit Card,Returned,San Diego,CA,United Kingdom,SELL01965
ORD0090794,03-09-2020,CUST042080,Aarav Gupta,P00001,Wireless Earbuds,Home & Kitchen,FitLife,4,42.66,0.1,0,14.2,167.78,Debit Card,Returned,Charlotte,NC,United States,SELL01345
ORD0090848,05-11-2024,CUST031264,Karan Kumar,P00041,Webcam Full HD,Home & Kitchen,Zenith,4,176.31,0.05,53.6,4.52,728.1,Net Banking,Returned,Philadelphia,PA,India,SELL01504
ORD0090857,15-01-2021,CUST039567,Sahil Singh,P00039,Graphic Tablet,Clothing,FitLife,5,356.06,0.3,149.55,10.97,1406.73,Amazon Pay,Returned,Indianapolis,IN,Canada,SELL00365
ORD0090907,18-03-2021,CUST005617,Ritika Sharma,P00022,Water Bottle,Sports & Outdoors,UrbanStyle,3,82.15,0.2,23.66,10.69,231.51,UPI,Returned,Columbus,OH,United States,SELL00204
ORD0090921,01-06-2021,CUST029261,Simran Singh,P00011,Fitness Band,Electronics,Zenith,1,349.93,0.1,25.19,8.92,349.05,Amazon Pay,Returned,Austin,TX,United States,SELL00757
ORD0090923,28-05-2020,CUST042060,Anjali Joshi,P00020,Office Chair,Books,KiddoFun,4,587.39,0,117.48,9.9,2476.94,Credit Card,Returned,Charlotte,NC,United States,SELL01446
ORD0090964,18-08-2024,CUST026207,Neha Verma,P00005,Laptop Sleeve,Electronics,Zenith,1,186.45,0.05,8.86,11.52,197.51,Net Banking,Returned,Jacksonville,FL,United States,SELL01761
ORD0090981,20-10-2020,CUST005535,Aarav Sharma,P00002,Bluetooth Speaker,Books,Apex,4,268.91,0.05,183.93,7.05,1212.84,Amazon Pay,Returned,Fort Worth,TX,United States,SELL01964
ORD0091012,06-12-2021,CUST002330,Vivaan Gupta,P00012,Noise Cancelling Headphones,Home & Kitchen,HomeEase,4,280.37,0,134.58,7.82,1263.88,Debit Card,Returned,Indianapolis,IN,United States,SELL01035
ORD0091032,23-01-2024,CUST044159,Sunita Kapoor,P00043,HDMI Cable 2m,Sports & Outdoors,BrightLux,2,288.93,0,69.34,5.71,652.91,Credit Card,Returned,San Francisco,CA,United Kingdom,SELL00723
ORD0091034,05-11-2020,CUST041078,Simran Verma,P00007,Mechanical Keyboard,Sports & Outdoors,Apex,5,175.7,0,43.92,1.32,923.74,Debit Card,Returned,Denver,CO,United States,SELL01903
ORD0091063,31-01-2022,CUST014415,Sneha Singh,P00023,Cookware Set,Electronics,KiddoFun,2,377.36,0.05,35.85,2.39,755.22,Credit Card,Returned,New York,NY,United States,SELL00526
ORD0091071,22-07-2024,CUST034527,Priya Kapoor,P00047,Memory Card 128GB,Clothing,HomeEase,1,196.78,0.1,14.17,13.1,204.37,UPI,Returned,Los Angeles,CA,United States,SELL00601
ORD0091118,09-09-2023,CUST032018,Sunita Singh,P00030,Dress Shirt,Clothing,CoreTech,1,430.34,0,21.52,11.38,463.24,Credit Card,Returned,Seattle,WA,United States,SELL01065
ORD0091121,06-05-2022,CUST038034,Vivaan Reddy,P00023,Cookware Set,Clothing,FitLife,5,315.62,0.15,107.31,13.24,1461.94,Credit Card,Returned,Washington,DC,United States,SELL00854
ORD0091139,31-10-2020,CUST044400,Karan Verma,P00009,Portable SSD 1TB,Sports & Outdoors,UrbanStyle,3,340.88,0.1,46.02,5.49,971.89,Credit Card,Returned,Los Angeles,CA,United States,SELL01806
ORD0091152,06-07-2020,CUST039314,Aarav Sharma,P00032,Board Game,Books,Apex,3,126.68,0.1,17.1,13.65,372.79,UPI,Returned,San Antonio,TX,United Kingdom,SELL00780
ORD0091159,22-12-2023,CUST009451,Rohit Kumar,P00033,Puzzle 1000pc,Electronics,Apex,1,449.73,0,22.49,9.89,482.11,Credit Card,Returned,Columbus,OH,United States,SELL00801
ORD0091166,25-09-2022,CUST044364,Arjun Kumar,P00049,Children's Book,Books,FitLife,5,391.81,0,156.72,6.88,2122.65,Credit Card,Returned,Los Angeles,CA,United States,SELL01690
ORD0091193,27-06-2022,CUST015212,Aman Kapoor,P00012,Noise Cancelling Headphones,Home & Kitchen,CoreTech,4,84.3,0.15,51.59,12.49,350.7,Debit Card,Returned,Columbus,OH,United States,SELL00485
ORD0091216,11-07-2022,CUST028680,Aditya Singh,P00012,Noise Cancelling Headphones,Electronics,BrightLux,4,192.26,0.1,55.37,7.4,754.91,Credit Card,Returned,Fort Worth,TX,India,SELL01650
ORD0091246,04-08-2022,CUST049916,Simran Reddy,P00001,Wireless Earbuds,Clothing,HomeEase,4,67.85,0,32.57,7,310.97,UPI,Returned,Philadelphia,PA,United States,SELL00070
ORD0091266,31-05-2023,CUST034306,Simran Singh,P00020,Office Chair,Home & Kitchen,CoreTech,3,99.94,0.1,21.59,8.23,299.66,UPI,Returned,Seattle,WA,United States,SELL00501
ORD0091268,02-04-2022,CUST009786,Sneha Singh,P00047,Memory Card 128GB,Books,Apex,1,330.67,0,26.45,7.12,364.24,Debit Card,Returned,Seattle,WA,United States,SELL01221
ORD0091347,23-10-2020,CUST047759,Vihaan Kumar,P00017,Electric Kettle,Books,Apex,3,124.69,0.05,63.97,11.21,430.55,Amazon Pay,Returned,Philadelphia,PA,United States,SELL00607
ORD0091400,07-11-2021,CUST024568,Sneha Joshi,P00047,Memory Card 128GB,Toys & Games,Apex,3,407.25,0,219.92,13.41,1455.08,Credit Card,Returned,Chicago,IL,United Kingdom,SELL01955
ORD0091457,16-07-2021,CUST020353,Karan Reddy,P00019,LED Desk Lamp,Toys & Games,Zenith,5,239.01,0,0,4.74,1199.79,Credit Card,Returned,Denver,CO,India,SELL00530
ORD0091464,31-08-2021,CUST026048,Mohit Joshi,P00046,Car Charger,Electronics,CoreTech,5,216.9,0,130.14,13.29,1227.93,Debit Card,Returned,Washington,DC,United States,SELL01436
ORD0091484,02-03-2021,CUST044834,Vikas Kapoor,P00024,Yoga Mat,Electronics,ReadMore,4,301.9,0,144.91,2.05,1354.56,Net Banking,Returned,San Francisco,CA,United States,SELL00709
ORD0091533,13-04-2023,CUST025979,Aditya Patel,P00025,Running Shoes,Clothing,ReadMore,2,64.88,0,23.36,7.4,160.52,Credit Card,Returned,Denver,CO,United States,SELL00963
ORD0091563,03-06-2023,CUST029481,Sahil Kumar,P00004,USB-C Charger,Home & Kitchen,Zenith,1,434.57,0.25,16.3,12.78,355.01,Amazon Pay,Returned,Fort Worth,TX,United States,SELL00468
ORD0091645,03-10-2023,CUST026765,Kabir Verma,P00024,Yoga Mat,Home & Kitchen,CoreTech,5,117.27,0.05,27.85,9.7,594.58,Debit Card,Returned,Columbus,OH,United States,SELL01871
ORD0091732,28-11-2024,CUST022895,Neha Kapoor,P00004,USB-C Charger,Home & Kitchen,Apex,3,367.8,0.2,44.14,10.49,937.35,Amazon Pay,Returned,Washington,DC,United States,SELL01386
ORD0091763,29-01-2021,CUST049201,Rohit Verma,P00033,Puzzle 1000pc,Sports & Outdoors,HomeEase,5,290.4,0,174.24,2.58,1628.82,Net Banking,Returned,Seattle,WA,United States,SELL00370
ORD0091866,25-07-2020,CUST021588,Ritika Reddy,P00034,Desk Organizer,Toys & Games,ReadMore,4,589.6,0.1,106.13,4.28,2232.97,Debit Card,Returned,Austin,TX,India,SELL00071
ORD0091920,04-01-2022,CUST042043,Karan Singh,P00012,Noise Cancelling Headphones,Electronics,CoreTech,4,342.68,0.3,0,13.08,972.58,Amazon Pay,Returned,Indianapolis,IN,United States,SELL00555
ORD0091979,22-07-2022,CUST028180,Mohit Sharma,P00047,Memory Card 128GB,Clothing,Zenith,2,511.76,0.05,77.79,10.46,1060.59,Credit Card,Returned,Houston,TX,United States,SELL00113
ORD0091997,31-07-2021,CUST019191,Vihaan Joshi,P00044,Power Bank 20000mAh,Toys & Games,BrightLux,1,548.08,0.1,24.66,11.36,529.29,UPI,Returned,Dallas,TX,United States,SELL01976
ORD0092074,06-06-2022,CUST007246,Aditya Verma,P00011,Fitness Band,Home & Kitchen,HomeEase,1,203.78,0,10.19,10.47,224.44,Debit Card,Returned,Columbus,OH,United States,SELL00235
ORD0092086,09-06-2024,CUST028355,Vivaan Kumar,P00033,Puzzle 1000pc,Toys & Games,NexPro,5,168.81,0,42.2,11.98,898.23,Credit Card,Returned,San Antonio,TX,United States,SELL01390
ORD0092090,04-01-2021,CUST031577,Karan Mehta,P00013,Action Camera,Toys & Games,FitLife,4,144.15,0.1,25.95,8.27,553.16,Credit Card,Returned,Phoenix,AZ,United States,SELL01578
ORD0092098,06-10-2021,CUST044602,Sunita Sharma,P00038,External HDD 2TB,Books,Zenith,3,428.15,0,154.13,5.2,1443.78,Amazon Pay,Returned,Indianapolis,IN,Australia,SELL00239
ORD0092103,05-03-2021,CUST030710,Mohit Singh,P00003,Smartphone Case,Sports & Outdoors,ReadMore,4,464.91,0.05,141.33,10.46,1918.45,UPI,Returned,Washington,DC,United States,SELL01137
ORD0092106,28-02-2024,CUST039467,Aarav Sharma,P00030,Dress Shirt,Toys & Games,CoreTech,2,284.98,0.05,27.07,12.18,580.71,Net Banking,Returned,Columbus,OH,India,SELL00977
ORD0092179,28-08-2021,CUST023620,Kabir Reddy,P00021,Backpack,Toys & Games,CoreTech,3,224.35,0,0,10.25,683.3,Credit Card,Returned,Fort Worth,TX,United States,SELL00728
ORD0092260,05-05-2022,CUST003563,Vikas Verma,P00015,Instant Pot,Home & Kitchen,HomeEase,1,323.34,0.05,36.86,9.05,353.08,Net Banking,Returned,San Diego,CA,United States,SELL00320
ORD0092307,26-08-2024,CUST036736,Sneha Sharma,P00019,LED Desk Lamp,Sports & Outdoors,CoreTech,5,70.81,0.05,60.54,9.39,406.28,Net Banking,Returned,Philadelphia,PA,United States,SELL01756
ORD0092313,07-05-2024,CUST044778,Sahil Kapoor,P00024,Yoga Mat,Electronics,BrightLux,5,189.59,0,170.63,10.26,1128.84,Net Banking,Returned,Philadelphia,PA,United States,SELL00110
ORD0092386,15-07-2021,CUST049651,Mohit Kumar,P00007,Mechanical Keyboard,Books,HomeEase,5,548.48,0.25,164.54,1.17,2222.51,Debit Card,Returned,Los Angeles,CA,United States,SELL01725
ORD0092389,13-05-2023,CUST048337,Simran Reddy,P00048,Wireless Charger,Books,NexPro,2,535.57,0,85.69,1.96,1158.79,Net Banking,Returned,San Jose,CA,United States,SELL01503
ORD0092447,02-10-2021,CUST014758,Ritika Verma,P00030,Dress Shirt,Books,FitLife,1,176.23,0,21.15,13.62,211,Credit Card,Returned,Denver,CO,United States,SELL00375
ORD0092519,04-10-2023,CUST040725,Ritika Kumar,P00037,Router,Toys & Games,NexPro,5,70.08,0.05,59.92,8.99,401.79,Debit Card,Returned,Los Angeles,CA,United States,SELL00278
ORD0092546,14-12-2020,CUST016580,Neha Mehta,P00037,Router,Toys & Games,FitLife,5,67.9,0.25,12.73,14.76,282.12,Debit Card,Returned,Columbus,OH,United Kingdom,SELL00438
ORD0092548,24-02-2022,CUST017026,Rohit Sharma,P00008,4K Monitor,Toys & Games,Apex,3,129.61,0,19.44,9.27,417.54,Cash on Delivery,Returned,Austin,TX,United States,SELL01731
ORD0092560,17-05-2024,CUST024753,Aarav Joshi,P00002,Bluetooth Speaker,Home & Kitchen,ReadMore,2,77.2,0.05,7.33,6.05,160.06,Cash on Delivery,Returned,Denver,CO,Canada,SELL00440
ORD0092572,21-02-2020,CUST046935,Vivaan Mehta,P00030,Dress Shirt,Sports & Outdoors,FitLife,4,279.29,0.2,44.69,1.76,940.18,Net Banking,Returned,Washington,DC,United States,SELL01388
ORD0092582,06-11-2020,CUST005266,Aditya Kapoor,P00014,Drone Mini,Toys & Games,HomeEase,4,582.18,0,186.3,5.69,2520.71,Debit Card,Returned,Columbus,OH,India,SELL00919
ORD0092629,23-08-2020,CUST043209,Sunita Reddy,P00027,Winter Jacket,Sports & Outdoors,HomeEase,1,326.82,0,16.34,6.82,349.98,Credit Card,Returned,Austin,TX,India,SELL00102
ORD0092641,28-04-2020,CUST025695,Vihaan Singh,P00005,Laptop Sleeve,Toys & Games,Zenith,1,218.78,0,17.5,8.75,245.03,Credit Card,Returned,Los Angeles,CA,United States,SELL01205
ORD0092652,26-04-2021,CUST044260,Sneha Singh,P00002,Bluetooth Speaker,Clothing,Zenith,2,457.08,0.25,54.85,12.97,753.44,Credit Card,Returned,San Antonio,TX,United States,SELL01499
